Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1120159.JPG;2019.04.07;23:10:04;;;Myotis myotis_Myotis blythii;;100.0;
P1120160.JPG;2019.04.07;23:10:06;;;Myotis myotis_Myotis blythii;;100.0;
P1120161.JPG;2019.04.07;23:10:13;;;Myotis myotis_Myotis blythii;;100.0;
P1120162.JPG;2019.04.07;23:35:30;;;Myotis nattereri;Mnat;100.0;
P1120163.JPG;2019.04.07;23:36:17;;;Myotis myotis_Myotis blythii;;100.0;
P1120164.JPG;2019.04.07;23:36:46;;;Myotis myotis_Myotis blythii;;100.0;
P1120165.JPG;2019.04.07;23:44:52;;;Myotis bechsteinii;Mbec;100.0;
P1120166.JPG;2019.04.08;00:00:43;;;Myotis myotis_Myotis blythii;;100.0;
P1120167.JPG;2019.04.08;00:00:50;;;Myotis myotis_Myotis blythii;;100.0;
P1120168.JPG;2019.04.08;00:14:40;;;Myotis myotis_Myotis blythii;;99.9;
P1120169.JPG;2019.04.08;00:35:27;;;Myotis bechsteinii;Mbec;100.0;
P1120170.JPG;2019.04.08;00:41:46;;;Myotis myotis_Myotis blythii;;100.0;
P1120171.JPG;2019.04.08;00:50:05;;;Myotis myotis_Myotis blythii;;100.0;
P1120172.JPG;2019.04.08;01:01:41;;;Myotis daubentonii;Mdau;100.0;
P1120173.JPG;2019.04.08;01:09:27;;;Myotis myotis_Myotis blythii;;100.0;
P1120174.JPG;2019.04.08;01:10:27;;;Myotis myotis_Myotis blythii;;100.0;
P1120175.JPG;2019.04.08;01:25:41;;;Myotis myotis_Myotis blythii;;100.0;
P1120176.JPG;2019.04.08;01:35:12;;;Myotis bechsteinii;Mbec;99.9;
P1120177.JPG;2019.04.08;01:37:33;;;Myotis bechsteinii;Mbec;99.7;
P1120178.JPG;2019.04.08;01:39:44;;;Myotis nattereri;Mnat;100.0;
P1120179.JPG;2019.04.08;01:42:09;;;Myotis daubentonii;Mdau;100.0;
P1120180.JPG;2019.04.08;01:42:18;;;Myotis daubentonii;Mdau;100.0;
P1120181.JPG;2019.04.08;02:30:46;;;Myotis myotis_Myotis blythii;;100.0;
P1120182.JPG;2019.04.08;02:39:39;;;Myotis daubentonii;Mdau;100.0;
P1120183.JPG;2019.04.08;02:41:50;;;Myotis bechsteinii;Mbec;99.9;
P1120184.JPG;2019.04.08;02:50:09;;;Myotis myotis_Myotis blythii;;100.0;
P1120185.JPG;2019.04.08;02:59:34;;;Myotis myotis_Myotis blythii;;100.0;
P1120186.JPG;2019.04.08;03:00:59;;;Myotis myotis_Myotis blythii;;100.0;
P1120187.JPG;2019.04.08;03:08:56;;;Myotis myotis_Myotis blythii;;100.0;
P1120188.JPG;2019.04.08;03:31:02;;;Myotis bechsteinii;Mbec;100.0;
P1120189.JPG;2019.04.08;03:53:11;;;Myotis nattereri;Mnat;100.0;
P1120190.JPG;2019.04.08;04:18:19;;;Myotis myotis_Myotis blythii;;100.0;
P1120191.JPG;2019.04.08;04:18:45;;;Myotis myotis_Myotis blythii;;100.0;
P1120192.JPG;2019.04.08;04:22:34;;;Myotis bechsteinii;Mbec;100.0;
P1120193.JPG;2019.04.08;04:24:44;;;Myotis bechsteinii;Mbec;94.9;
P1120194.JPG;2019.04.08;04:24:51;;;Myotis bechsteinii;Mbec;100.0;
P1120195.JPG;2019.04.08;04:43:16;;;Myotis myotis_Myotis blythii;;100.0;
P1120196.JPG;2019.04.08;04:43:52;;;Myotis bechsteinii;Mbec;100.0;
P1120197.JPG;2019.04.08;05:03:04;;;Myotis nattereri;Mnat;100.0;
P1120198.JPG;2019.04.08;05:24:30;;;Myotis bechsteinii;Mbec;100.0;
P1120199.JPG;2019.04.08;05:45:15;;;Myotis myotis_Myotis blythii;;100.0;
P1120200.JPG;2019.04.08;05:48:24;;;Myotis myotis_Myotis blythii;;99.6;
P1120201.JPG;2019.04.08;05:49:06;;;Myotis myotis_Myotis blythii;;100.0;
P1120202.JPG;2019.04.08;06:03:00;;;Myotis bechsteinii;Mbec;100.0;
P1120203.JPG;2019.04.08;06:17:38;;;Myotis myotis_Myotis blythii;;100.0;
P1120204.JPG;2019.04.08;06:23:49;;;Myotis bechsteinii;Mbec;99.9;
P1120205.JPG;2019.04.08;06:41:49;;;Myotis bechsteinii;Mbec;100.0;
P1120206.JPG;2019.04.08;06:52:28;;;Myotis myotis_Myotis blythii;;100.0;
P1120207.JPG;2019.04.08;07:23:55;;;Myotis bechsteinii;Mbec;99.7;
P1120208.JPG;2019.04.08;07:35:30;;;Myotis bechsteinii;Mbec;100.0;
P1120209.JPG;2019.04.08;08:14:03;;;Myotis myotis_Myotis blythii;;100.0;
P1120210.JPG;2019.04.08;08:19:22;;;Myotis bechsteinii;Mbec;99.8;
P1120211.JPG;2019.04.08;08:19:24;;;Myotis bechsteinii;Mbec;100.0;
P1120212.JPG;2019.04.08;08:19:42;;;Myotis bechsteinii;Mbec;100.0;
P1120213.JPG;2019.04.08;08:21:17;;;Myotis bechsteinii;Mbec;100.0;
P1120214.JPG;2019.04.08;08:22:41;;;Myotis bechsteinii;Mbec;100.0;
P1120215.JPG;2019.04.08;08:25:10;;;Myotis bechsteinii;Mbec;100.0;
P1120216.JPG;2019.04.08;09:08:38;;;Myotis bechsteinii;Mbec;100.0;
P1120217.JPG;2019.04.08;09:35:14;;;Myotis bechsteinii;Mbec;100.0;
P1120218.JPG;2019.04.08;10:05:23;;;Myotis bechsteinii;Mbec;100.0;
P1120219.JPG;2019.04.08;10:16:58;;;Myotis bechsteinii;Mbec;100.0;
