Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1410085.JPG;2019.03.22;19:41:20;;;Plecotus auritus_Plecotus austriacus;;99.8;
P1410086.JPG;2019.03.22;19:59:54;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410087.JPG;2019.03.22;20:13:42;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410088.JPG;2019.03.22;20:15:38;;;Myotis myotis_Myotis blythii;;81.4;
P1410089.JPG;2019.03.22;20:21:16;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410090.JPG;2019.03.22;20:31:36;;;Eptesicus serotinus;Eser;98.5;
P1410091.JPG;2019.03.22;20:33:24;;;Plecotus auritus_Plecotus austriacus;;99.2;
P1410092.JPG;2019.03.22;20:34:45;;;Plecotus auritus_Plecotus austriacus;;78.3;
P1410093.JPG;2019.03.22;20:36:55;;;Plecotus auritus_Plecotus austriacus;;97.4;
P1410094.JPG;2019.03.22;20:57:11;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410095.JPG;2019.03.22;20:57:34;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410096.JPG;2019.03.22;21:03:25;;;Myotis myotis_Myotis blythii;;99.4;
P1410097.JPG;2019.03.22;21:10:26;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410098.JPG;2019.03.22;21:17:41;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410099.JPG;2019.03.22;21:23:36;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410100.JPG;2019.03.22;21:29:19;;;Plecotus auritus_Plecotus austriacus;;98.5;
P1410101.JPG;2019.03.22;21:36:12;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410102.JPG;2019.03.22;21:58:20;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410103.JPG;2019.03.22;22:07:24;;;Myotis myotis_Myotis blythii;;100.0;
P1410104.JPG;2019.03.22;22:33:13;;;Myotis nattereri;Mnat;81.0;
P1410105.JPG;2019.03.22;22:33:17;;;Myotis nattereri;Mnat;92.4;
P1410106.JPG;2019.03.22;22:34:23;;;Myotis nattereri;Mnat;99.7;
P1410107.JPG;2019.03.22;22:34:29;;;Myotis nattereri;Mnat;99.9;
P1410108.JPG;2019.03.22;22:36:44;;;Myotis nattereri;Mnat;99.9;
P1410109.JPG;2019.03.22;23:07:39;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410110.JPG;2019.03.22;23:30:25;;;Plecotus auritus_Plecotus austriacus;;99.8;
P1410111.JPG;2019.03.22;23:50:24;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410112.JPG;2019.03.23;00:18:04;;empty;;;;
P1410113.JPG;2019.03.23;00:28:16;;;Plecotus auritus_Plecotus austriacus;;99.8;
P1410114.JPG;2019.03.23;00:45:45;;;Plecotus auritus_Plecotus austriacus;;99.5;
P1410115.JPG;2019.03.23;01:25:54;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410116.JPG;2019.03.23;01:30:03;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410117.JPG;2019.03.23;02:10:34;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410118.JPG;2019.03.23;02:45:22;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410119.JPG;2019.03.23;03:21:26;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410120.JPG;2019.03.23;04:04:52;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410121.JPG;2019.03.23;05:10:03;;;Plecotus auritus_Plecotus austriacus;;100.0;
