,site,th,species,FN,FP,below_th,total
1063,Comthurey_r500,81,Mnat,5,2,90,3033
1064,Comthurey_r500,81,Nnoc,0,0,0,0
1065,Comthurey_r500,81,Ppip,0,0,0,0
1066,Comthurey_r500,81,Paur,0,0,0,37
1067,Comthurey_r500,81,Rhin,0,0,0,0
1068,Comthurey_r500,82,Bbar,1,0,2,90
1069,Comthurey_r500,82,Eser,0,0,0,0
1070,Comthurey_r500,82,Mbec,0,0,0,0
1071,Comthurey_r500,82,Mdas,0,0,0,0
1072,Comthurey_r500,82,Mdau,4,3,22,1085
1073,Comthurey_r500,82,Mema,0,0,0,0
1074,Comthurey_r500,82,Mmyo,2,7,5,2269
1075,Comthurey_r500,82,Mbra,0,0,0,0
1076,Comthurey_r500,82,Mnat,5,2,96,3033
1077,Comthurey_r500,82,Nnoc,0,0,0,0
1078,Comthurey_r500,82,Ppip,0,0,0,0
1079,Comthurey_r500,82,Paur,0,0,0,37
1080,Comthurey_r500,82,Rhin,0,0,0,0
1081,Comthurey_r500,83,Bbar,1,0,2,90
1082,Comthurey_r500,83,Eser,0,0,0,0
1083,Comthurey_r500,83,Mbec,0,0,0,0
1084,Comthurey_r500,83,Mdas,0,0,0,0
1085,Comthurey_r500,83,Mdau,4,3,22,1085
1086,Comthurey_r500,83,Mema,0,0,0,0
1087,Comthurey_r500,83,Mmyo,2,7,5,2269
1088,Comthurey_r500,83,Mbra,0,0,0,0
1089,Comthurey_r500,83,Mnat,5,2,100,3033
1090,Comthurey_r500,83,Nnoc,0,0,0,0
1091,Comthurey_r500,83,Ppip,0,0,0,0
1092,Comthurey_r500,83,Paur,0,0,0,37
1093,Comthurey_r500,83,Rhin,0,0,0,0
1094,Comthurey_r500,84,Bbar,1,0,2,90
1095,Comthurey_r500,84,Eser,0,0,0,0
1096,Comthurey_r500,84,Mbec,0,0,0,0
1097,Comthurey_r500,84,Mdas,0,0,0,0
1098,Comthurey_r500,84,Mdau,4,3,23,1085
1099,Comthurey_r500,84,Mema,0,0,0,0
1100,Comthurey_r500,84,Mmyo,2,7,9,2269
1101,Comthurey_r500,84,Mbra,0,0,0,0
1102,Comthurey_r500,84,Mnat,5,2,102,3033
1103,Comthurey_r500,84,Nnoc,0,0,0,0
1104,Comthurey_r500,84,Ppip,0,0,0,0
1105,Comthurey_r500,84,Paur,0,0,0,37
1106,Comthurey_r500,84,Rhin,0,0,0,0
1107,Comthurey_r500,85,Bbar,1,0,3,90
1108,Comthurey_r500,85,Eser,0,0,0,0
1109,Comthurey_r500,85,Mbec,0,0,0,0
1110,Comthurey_r500,85,Mdas,0,0,0,0
1111,Comthurey_r500,85,Mdau,4,3,26,1085
1112,Comthurey_r500,85,Mema,0,0,0,0
1113,Comthurey_r500,85,Mmyo,2,7,10,2269
1114,Comthurey_r500,85,Mbra,0,0,0,0
1115,Comthurey_r500,85,Mnat,5,2,115,3033
1116,Comthurey_r500,85,Nnoc,0,0,0,0
1117,Comthurey_r500,85,Ppip,0,0,0,0
1118,Comthurey_r500,85,Paur,0,0,0,37
1119,Comthurey_r500,85,Rhin,0,0,0,0
1120,Comthurey_r500,86,Bbar,1,0,3,90
1121,Comthurey_r500,86,Eser,0,0,0,0
1122,Comthurey_r500,86,Mbec,0,0,0,0
1123,Comthurey_r500,86,Mdas,0,0,0,0
1124,Comthurey_r500,86,Mdau,4,3,26,1085
1125,Comthurey_r500,86,Mema,0,0,0,0
1126,Comthurey_r500,86,Mmyo,2,7,10,2269
1127,Comthurey_r500,86,Mbra,0,0,0,0
1128,Comthurey_r500,86,Mnat,5,2,125,3033
1129,Comthurey_r500,86,Nnoc,0,0,0,0
1130,Comthurey_r500,86,Ppip,0,0,0,0
1131,Comthurey_r500,86,Paur,0,0,0,37
1132,Comthurey_r500,86,Rhin,0,0,0,0
1133,Comthurey_r500,87,Bbar,1,0,3,90
1134,Comthurey_r500,87,Eser,0,0,0,0
1135,Comthurey_r500,87,Mbec,0,0,0,0
1136,Comthurey_r500,87,Mdas,0,0,0,0
1137,Comthurey_r500,87,Mdau,4,3,27,1085
1138,Comthurey_r500,87,Mema,0,0,0,0
1139,Comthurey_r500,87,Mmyo,2,7,13,2269
1140,Comthurey_r500,87,Mbra,0,0,0,0
1141,Comthurey_r500,87,Mnat,5,2,128,3033
1142,Comthurey_r500,87,Nnoc,0,0,0,0
1143,Comthurey_r500,87,Ppip,0,0,0,0
1144,Comthurey_r500,87,Paur,0,0,0,37
1145,Comthurey_r500,87,Rhin,0,0,0,0
1146,Comthurey_r500,88,Bbar,1,0,3,90
1147,Comthurey_r500,88,Eser,0,0,0,0
1148,Comthurey_r500,88,Mbec,0,0,0,0
1149,Comthurey_r500,88,Mdas,0,0,0,0
1150,Comthurey_r500,88,Mdau,4,3,30,1085
1151,Comthurey_r500,88,Mema,0,0,0,0
1152,Comthurey_r500,88,Mmyo,2,7,13,2269
1153,Comthurey_r500,88,Mbra,0,0,0,0
1154,Comthurey_r500,88,Mnat,5,2,135,3033
1155,Comthurey_r500,88,Nnoc,0,0,0,0
1156,Comthurey_r500,88,Ppip,0,0,0,0
1157,Comthurey_r500,88,Paur,0,0,0,37
1158,Comthurey_r500,88,Rhin,0,0,0,0
1159,Comthurey_r500,89,Bbar,1,0,3,90
1160,Comthurey_r500,89,Eser,0,0,0,0
1161,Comthurey_r500,89,Mbec,0,0,0,0
1162,Comthurey_r500,89,Mdas,0,0,0,0
1163,Comthurey_r500,89,Mdau,4,3,32,1085
1164,Comthurey_r500,89,Mema,0,0,0,0
1165,Comthurey_r500,89,Mmyo,2,7,16,2269
1166,Comthurey_r500,89,Mbra,0,0,0,0
1167,Comthurey_r500,89,Mnat,5,2,149,3033
1168,Comthurey_r500,89,Nnoc,0,0,0,0
1169,Comthurey_r500,89,Ppip,0,0,0,0
1170,Comthurey_r500,89,Paur,0,0,0,37
1171,Comthurey_r500,89,Rhin,0,0,0,0
1172,Comthurey_r500,90,Bbar,1,0,3,90
1173,Comthurey_r500,90,Eser,0,0,0,0
1174,Comthurey_r500,90,Mbec,0,0,0,0
1175,Comthurey_r500,90,Mdas,0,0,0,0
1176,Comthurey_r500,90,Mdau,4,3,34,1085
1177,Comthurey_r500,90,Mema,0,0,0,0
1178,Comthurey_r500,90,Mmyo,1,7,18,2269
1179,Comthurey_r500,90,Mbra,0,0,0,0
1180,Comthurey_r500,90,Mnat,5,1,158,3033
1181,Comthurey_r500,90,Nnoc,0,0,0,0
1182,Comthurey_r500,90,Ppip,0,0,0,0
1183,Comthurey_r500,90,Paur,0,0,0,37
1184,Comthurey_r500,90,Rhin,0,0,0,0
1185,Comthurey_r500,91,Bbar,1,0,3,90
1186,Comthurey_r500,91,Eser,0,0,0,0
1187,Comthurey_r500,91,Mbec,0,0,0,0
1188,Comthurey_r500,91,Mdas,0,0,0,0
1189,Comthurey_r500,91,Mdau,4,3,36,1085
1190,Comthurey_r500,91,Mema,0,0,0,0
1191,Comthurey_r500,91,Mmyo,1,7,19,2269
1192,Comthurey_r500,91,Mbra,0,0,0,0
1193,Comthurey_r500,91,Mnat,5,1,173,3033
1194,Comthurey_r500,91,Nnoc,0,0,0,0
1195,Comthurey_r500,91,Ppip,0,0,0,0
1196,Comthurey_r500,91,Paur,0,0,0,37
1197,Comthurey_r500,91,Rhin,0,0,0,0
1198,Comthurey_r500,92,Bbar,0,0,3,90
1199,Comthurey_r500,92,Eser,0,0,0,0
1200,Comthurey_r500,92,Mbec,0,0,0,0
1201,Comthurey_r500,92,Mdas,0,0,0,0
1202,Comthurey_r500,92,Mdau,4,3,38,1085
1203,Comthurey_r500,92,Mema,0,0,0,0
1204,Comthurey_r500,92,Mmyo,0,7,20,2269
1205,Comthurey_r500,92,Mbra,0,0,0,0
1206,Comthurey_r500,92,Mnat,5,0,185,3033
1207,Comthurey_r500,92,Nnoc,0,0,0,0
1208,Comthurey_r500,92,Ppip,0,0,0,0
1209,Comthurey_r500,92,Paur,0,0,0,37
1210,Comthurey_r500,92,Rhin,0,0,0,0
1211,Comthurey_r500,93,Bbar,0,0,3,90
1212,Comthurey_r500,93,Eser,0,0,0,0
1213,Comthurey_r500,93,Mbec,0,0,0,0
1214,Comthurey_r500,93,Mdas,0,0,0,0
1215,Comthurey_r500,93,Mdau,4,3,40,1085
1216,Comthurey_r500,93,Mema,0,0,0,0
1217,Comthurey_r500,93,Mmyo,0,7,21,2269
1218,Comthurey_r500,93,Mbra,0,0,0,0
1219,Comthurey_r500,93,Mnat,5,0,200,3033
1220,Comthurey_r500,93,Nnoc,0,0,0,0
1221,Comthurey_r500,93,Ppip,0,0,0,0
1222,Comthurey_r500,93,Paur,0,0,0,37
1223,Comthurey_r500,93,Rhin,0,0,0,0
1224,Comthurey_r500,94,Bbar,0,0,3,90
1225,Comthurey_r500,94,Eser,0,0,0,0
1226,Comthurey_r500,94,Mbec,0,0,0,0
1227,Comthurey_r500,94,Mdas,0,0,0,0
1228,Comthurey_r500,94,Mdau,4,3,45,1085
1229,Comthurey_r500,94,Mema,0,0,0,0
1230,Comthurey_r500,94,Mmyo,0,7,26,2269
1231,Comthurey_r500,94,Mbra,0,0,0,0
1232,Comthurey_r500,94,Mnat,5,0,219,3033
1233,Comthurey_r500,94,Nnoc,0,0,0,0
1234,Comthurey_r500,94,Ppip,0,0,0,0
1235,Comthurey_r500,94,Paur,0,0,0,37
1236,Comthurey_r500,94,Rhin,0,0,0,0
1237,Comthurey_r500,95,Bbar,0,0,3,90
1238,Comthurey_r500,95,Eser,0,0,0,0
1239,Comthurey_r500,95,Mbec,0,0,0,0
1240,Comthurey_r500,95,Mdas,0,0,0,0
1241,Comthurey_r500,95,Mdau,4,3,45,1085
1242,Comthurey_r500,95,Mema,0,0,0,0
1243,Comthurey_r500,95,Mmyo,0,7,30,2269
1244,Comthurey_r500,95,Mbra,0,0,0,0
1245,Comthurey_r500,95,Mnat,5,0,255,3033
1246,Comthurey_r500,95,Nnoc,0,0,0,0
1247,Comthurey_r500,95,Ppip,0,0,0,0
1248,Comthurey_r500,95,Paur,0,0,0,37
1249,Comthurey_r500,95,Rhin,0,0,0,0
1250,Comthurey_r500,96,Bbar,0,0,3,90
1251,Comthurey_r500,96,Eser,0,0,0,0
1252,Comthurey_r500,96,Mbec,0,0,0,0
1253,Comthurey_r500,96,Mdas,0,0,0,0
1254,Comthurey_r500,96,Mdau,4,3,48,1085
1255,Comthurey_r500,96,Mema,0,0,0,0
1256,Comthurey_r500,96,Mmyo,0,7,33,2269
1257,Comthurey_r500,96,Mbra,0,0,0,0
1258,Comthurey_r500,96,Mnat,5,0,300,3033
1259,Comthurey_r500,96,Nnoc,0,0,0,0
1260,Comthurey_r500,96,Ppip,0,0,0,0
1261,Comthurey_r500,96,Paur,0,0,0,37
1262,Comthurey_r500,96,Rhin,0,0,0,0
1263,Comthurey_r500,97,Bbar,0,0,3,90
1264,Comthurey_r500,97,Eser,0,0,0,0
1265,Comthurey_r500,97,Mbec,0,0,0,0
1266,Comthurey_r500,97,Mdas,0,0,0,0
1267,Comthurey_r500,97,Mdau,3,3,58,1085
1268,Comthurey_r500,97,Mema,0,0,0,0
1269,Comthurey_r500,97,Mmyo,0,6,34,2269
1270,Comthurey_r500,97,Mbra,0,0,0,0
1271,Comthurey_r500,97,Mnat,5,0,343,3033
1272,Comthurey_r500,97,Nnoc,0,0,0,0
1273,Comthurey_r500,97,Ppip,0,0,0,0
1274,Comthurey_r500,97,Paur,0,0,1,37
1275,Comthurey_r500,97,Rhin,0,0,0,0
1276,Comthurey_r500,98,Bbar,0,0,3,90
1277,Comthurey_r500,98,Eser,0,0,0,0
1278,Comthurey_r500,98,Mbec,0,0,0,0
1279,Comthurey_r500,98,Mdas,0,0,0,0
1280,Comthurey_r500,98,Mdau,3,3,67,1085
1281,Comthurey_r500,98,Mema,0,0,0,0
1282,Comthurey_r500,98,Mmyo,0,6,43,2269
1283,Comthurey_r500,98,Mbra,0,0,0,0
1284,Comthurey_r500,98,Mnat,5,0,438,3033
1285,Comthurey_r500,98,Nnoc,0,0,0,0
1286,Comthurey_r500,98,Ppip,0,0,0,0
1287,Comthurey_r500,98,Paur,0,0,2,37
1288,Comthurey_r500,98,Rhin,0,0,0,0
1289,Comthurey_r500,99,Bbar,0,0,6,90
1290,Comthurey_r500,99,Eser,0,0,0,0
1291,Comthurey_r500,99,Mbec,0,0,0,0
1292,Comthurey_r500,99,Mdas,0,0,0,0
1293,Comthurey_r500,99,Mdau,2,3,96,1085
1294,Comthurey_r500,99,Mema,0,0,0,0
1295,Comthurey_r500,99,Mmyo,0,5,61,2269
1296,Comthurey_r500,99,Mbra,0,0,0,0
1297,Comthurey_r500,99,Mnat,5,0,617,3033
1298,Comthurey_r500,99,Nnoc,0,0,0,0
1299,Comthurey_r500,99,Ppip,0,0,0,0
1300,Comthurey_r500,99,Paur,0,0,2,37
1301,Comthurey_r500,99,Rhin,0,0,0,0
1302,Comthurey_r500,100,Bbar,0,0,18,90
1303,Comthurey_r500,100,Eser,0,0,0,0
1304,Comthurey_r500,100,Mbec,0,0,0,0
1305,Comthurey_r500,100,Mdas,0,0,0,0
1306,Comthurey_r500,100,Mdau,0,0,468,1085
1307,Comthurey_r500,100,Mema,0,0,0,0
1308,Comthurey_r500,100,Mmyo,0,0,424,2269
1309,Comthurey_r500,100,Mbra,0,0,0,0
1310,Comthurey_r500,100,Mnat,0,0,1980,3033
1311,Comthurey_r500,100,Nnoc,0,0,0,0
1312,Comthurey_r500,100,Ppip,0,0,0,0
1313,Comthurey_r500,100,Paur,0,0,31,37
1314,Comthurey_r500,100,Rhin,0,0,0,0
